Tempo (s),Corrente i(t) [A],Tensão R [V],Tensão L [V],Tensão C [V]
0.0026626626626626627,2.957400664132322e-05,0.002957400664132322,0.010081000542750712,0.00027644989895772587
0.0026726726726726724,2.977610041272828e-05,0.002977610041272828,0.010107870967243754,0.00027943048958963056
0.0026826826826826826,2.9978730375084824e-05,0.0029978730375084823,0.010134667434010328,0.00028243136350105053
0.0026926926926926927,3.0181894969241695e-05,0.0030181894969241695,0.010161390038930854,0.00028545257420868234
0.002702702702702703,3.038559339946549e-05,0.0030385593399465493,0.010188038862507118,0.0002884941751495698
0.0027127127127127126,3.058982517570055e-05,0.003058982517570055,0.010214613979083183,0.00029155621971170196
0.0027227227227227227,3.079458882572306e-05,0.0030794588825723062,0.010241115482788372,0.0002946387611356983
0.002732732732732733,3.0999882872269676e-05,0.0030999882872269676,0.01026754346785352,0.00029774185251430386
0.0027427427427427426,3.120570583807705e-05,0.003120570583807705,0.010293898028509463,0.0003008655467923896
0.0027527527527527527,3.141205624588186e-05,0.0031412056245881856,0.010320179258987037,0.0003040098967669524
0.002762762762762763,3.161893261842076e-05,0.0031618932618420756,0.010346387253517081,0.00030717495508711466
0.0027727727727727726,3.182633347843039e-05,0.0031826333478430393,0.01037252210633043,0.0003103607742541247
0.0027827827827827827,3.203425734864745e-05,0.0032034257348647448,0.010398583911657919,0.00031356740662135676
0.002792792792792793,3.2242702751808576e-05,0.0032242702751808577,0.010424572763730388,0.00031679490439431054
0.0028028028028028026,3.245166821065042e-05,0.0032451668210650418,0.01045048875677867,0.0003200433196306119
0.0028128128128128128,3.2661152247909664e-05,0.003266115224790966,0.010476331985033605,0.00032331270424001236
0.002822822822822823,3.287115338632296e-05,0.003287115338632296,0.010502102542726027,0.00032660310998438896
0.0028328328328328326,3.3081670148626964e-05,0.0033081670148626965,0.010527800524086773,0.000329914588477745
0.0028428428428428428,3.329270105755835e-05,0.003329270105755835,0.010553426023346682,0.0003332471911862093
0.002852852852852853,3.3504244635853766e-05,0.0033504244635853765,0.010578979134736587,0.0003366009694280365
0.0028628628628628626,3.3716299406249875e-05,0.0033716299406249873,0.010604459952487325,0.00033997597437360704
0.0028728728728728728,3.3928863891483344e-05,0.0033928863891483346,0.010629868570829737,0.0003433722570454272
0.002882882882882883,3.414193661429083e-05,0.0034141936614290828,0.010655205083994654,0.000346789868318129
0.0028928928928928926,3.435551609740898e-05,0.003435551609740898,0.010680469586212915,0.0003502288589184702
0.002902902902902903,3.4569600863574486e-05,0.0034569600863574488,0.010705662171715357,0.0003536892794253345
0.002912912912912913,3.478418943552399e-05,0.0034784189435523986,0.010730782934732815,0.00035717118026973126
0.0029229229229229227,3.499928033599413e-05,0.0034999280335994134,0.010755831969496126,0.0003606746117347957
0.002932932932932933,3.5214872087721616e-05,0.0035214872087721617,0.010780809370236129,0.0003641996239557889
0.002942942942942943,3.543096321344308e-05,0.003543096321344308,0.01080571523118366,0.00036774626692009753
0.002952952952952953,3.564755223589518e-05,0.003564755223589518,0.010830549646569551,0.00037131459046723416
0.002962962962962963,3.586463767781458e-05,0.003586463767781458,0.010855312710624643,0.0003749046442888372
0.002972972972972973,3.608221806193795e-05,0.003608221806193795,0.010880004517579773,0.00037851647792867083
0.002982982982982983,3.6300291911001943e-05,0.003630029191100194,0.010904625161665774,0.0003821501407826249
0.002992992992992993,3.651885774774321e-05,0.003651885774774321,0.010929174737113485,0.0003858056820987153
0.003003003003003003,3.673791409489844e-05,0.003673791409489844,0.010953653338153742,0.0003894831509770836
0.003013013013013013,3.695745947520427e-05,0.003695745947520427,0.010978061059017382,0.00039318259636999685
0.003023023023023023,3.717749241139736e-05,0.0037177492411397364,0.01100239799393524,0.0003969040670818484
0.003033033033033033,3.739801142621439e-05,0.003739801142621439,0.011026664237138155,0.0004006476117691572
0.003043043043043043,3.7619015042392e-05,0.0037619015042392,0.011050859882856963,0.0004044132789405678
0.003053053053053053,3.784050178266686e-05,0.003784050178266686,0.011074985025322498,0.00040820111695685074
0.003063063063063063,3.806247016977563e-05,0.0038062470169775635,0.0110990397587656,0.00041201117403090237
0.003073073073073073,3.828491872645498e-05,0.0038284918726454982,0.011123024177417104,0.0004158434982277447
0.003083083083083083,3.850784597544155e-05,0.003850784597544155,0.011146938375507846,0.00041969813746452564
0.003093093093093093,3.8731250439472016e-05,0.0038731250439472016,0.011170782447268664,0.0004235751395105189
0.003103103103103103,3.8955130641283045e-05,0.0038955130641283044,0.011194556486930393,0.0004274745519871237
0.003113113113113113,3.917948510361127e-05,0.003917948510361127,0.01121826058872387,0.0004313964223678656
0.003123123123123123,3.940431234919338e-05,0.003940431234919339,0.011241894846879933,0.0004353407979783955
0.003133133133133133,3.962985709491972e-05,0.003962985709491972,0.01126545368449634,0.00043930775064054956
0.003143143143143143,3.985560547973267e-05,0.0039855605479732666,0.011288948998670244,0.00044329730073862085
0.003153153153153153,4.008182567990669e-05,0.004008182567990669,0.011312374672107656,0.0004473094955013743
0.003163163163163163,4.03085162226508e-05,0.00403085162226508,0.011335730798936391,0.0004513443820101482
0.003173173173173173,4.053567563704282e-05,0.004053567563704282,0.011359017473241216,0.0004554020071990413
0.003183183183183183,4.076330245402936e-05,0.004076330245402936,0.01138223478906385,0.0004594824178551004
0.003193193193193193,4.099139520642581e-05,0.004099139520642581,0.011405382840402965,0.0004635856606185065
0.0032032032032032033,4.121995242891634e-05,0.004121995242891634,0.01142846172121418,0.00046771178198276234
0.003213213213213213,4.144897265805391e-05,0.004144897265805391,0.011451471525410073,0.00047186082829487984
0.003223223223223223,4.16784544322603e-05,0.0041678454432260295,0.011474412346860172,0.0004760328457555666
0.0032332332332332334,4.190839629182603e-05,0.004190839629182603,0.011497284279390955,0.000480227880419413
0.003243243243243243,4.213879677891043e-05,0.004213879677891043,0.011520087416785852,0.0004844459781950797
0.0032532532532532532,4.236965443754163e-05,0.004236965443754162,0.01154282185278525,0.0004886871848454843
0.0032632632632632634,4.2600967813616526e-05,0.004260096781361652,0.011565487681086482,0.0004929515459879885
0.003273273273273273,4.2832735454900796e-05,0.00428327354549008,0.011588084995343837,0.0004972391070945851
0.0032832832832832832,4.3064955911028935e-05,0.004306495591102894,0.011610613889168554,0.0005015499134920856
0.0032932932932932934,4.3297627733504204e-05,0.00432976277335042,0.011633074456128824,0.0005058840103623061
0.003303303303303303,4.353074947569865e-05,0.004353074947569865,0.011655466789749793,0.0005102414427422559
0.0033133133133133132,4.3764319692853126e-05,0.004376431969285313,0.011677790983513556,0.0005146222555243233
0.0033233233233233234,4.3998336942077254e-05,0.004399833694207726,0.011700047130859162,0.0005190264934564632
0.003333333333333333,4.423279978234943e-05,0.004423279978234943,0.01172223532518261,0.000523454201142384
0.0033433433433433433,4.4467706774516896e-05,0.004446770677451689,0.011744355659836853,0.0005279054230417352
0.0033533533533533534,4.470305648129561e-05,0.004470305648129561,0.011766408228131795,0.0005323802034702932
0.003363363363363363,4.493884746727035e-05,0.004493884746727035,0.011788393123334294,0.00053687858660015
0.0033733733733733733,4.517507829889471e-05,0.004517507829889471,0.011810310438668157,0.0005414006164598993
0.0033833833833833834,4.541174754449101e-05,0.0045411747544491015,0.011832160267314146,0.0005459463369348233
0.003393393393393393,4.56488537742504e-05,0.00456488537742504,0.011853942702409973,0.0005505157917670805
0.0034034034034034033,4.5886395560232824e-05,0.004588639556023282,0.011875657837050304,0.0005551090245558927
0.0034134134134134134,4.6124371476366975e-05,0.004612437147636698,0.011897305764286756,0.0005597260787577312
0.003423423423423423,4.6362780098450356e-05,0.004636278009845036,0.011918886577127894,0.000564366997686505
0.0034334334334334333,4.660162000414927e-05,0.004660162000414927,0.011940400368539246,0.0005690318245137472
0.0034434434434434434,4.684088977299878e-05,0.0046840889772998785,0.011961847231443282,0.0005737206022688021
0.003453453453453453,4.7080587986402755e-05,0.004708058798640276,0.011983227258719427,0.0005784333738390125
0.0034634634634634633,4.7320713227633855e-05,0.0047320713227633855,0.01200454054320406,0.000583170181969907
0.0034734734734734735,4.756126408183351e-05,0.004756126408183351,0.012025787177690508,0.0005879310692653858
0.0034834834834834836,4.7802239136011944e-05,0.004780223913601195,0.012046967254929056,0.0005927160781879096
0.0034934934934934933,4.804363697904817e-05,0.004804363697904817,0.012068080867626936,0.000597525251058685
0.0035035035035035035,4.828545620169e-05,0.004828545620169,0.012089128108448333,0.0006023586300578533
0.0035135135135135136,4.852769539655401e-05,0.004852769539655401,0.012110109070014387,0.0006072162572246754
0.0035235235235235233,4.877035315812558e-05,0.0048770353158125584,0.012131023844903189,0.000612098174457721
0.0035335335335335335,4.9013428082758884e-05,0.004901342808275888,0.012151872525649778,0.0006170044235150543
0.0035435435435435436,4.9256918768676865e-05,0.004925691876867686,0.01217265520474615,0.0006219350460144213
0.0035535535535535533,4.950082381597125e-05,0.004950082381597125,0.012193371974641251,0.0006268900834334373
0.0035635635635635635,4.97451422369332e-05,0.00497451422369332,0.012214022916838714,0.0006318695771508481
0.0035735735735735736,4.998987335372582e-05,0.004998987335372582,0.012234608104615635,0.0006368735684775474
0.0035835835835835834,5.0235015843459475e-05,0.005023501584345947,0.01225512762839443,0.0006419020985920077
0.0035935935935935935,5.04805683758875e-05,0.00504805683758875,0.012275581578799596,0.000646955208539544
0.0036036036036036037,5.072652962372165e-05,0.005072652962372165,0.012295970046383628,0.0006520329392326092
0.0036136136136136134,5.09728982626321e-05,0.00509728982626321,0.012316293121627016,0.0006571353314510907
0.0036236236236236235,5.121967297124752e-05,0.005121967297124752,0.012336550894938262,0.0006622624258426071
0.0036336336336336337,5.146685243115496e-05,0.005146685243115495,0.012356743456653862,0.0006674142629228029
0.0036436436436436434,5.171443532689993e-05,0.005171443532689993,0.012376870897038308,0.0006725908830756456
0.0036536536536536535,5.19624203459864e-05,0.00519624203459864,0.012396933306284105,0.0006777923265537224
0.0036636636636636637,5.221080617887676e-05,0.005221080617887675,0.012416930774511746,0.0006830186334785348
0.0036736736736736734,5.245959151899182e-05,0.005245959151899182,0.01243686339176973,0.0006882698438407963
0.0036836836836836835,5.270877506271088e-05,0.005270877506271088,0.012456731248034564,0.0006935459975007274
0.0036936936936936937,5.295835550937163e-05,0.0052958355509371636,0.012476534433210739,0.0006988471341883522
0.0037037037037037034,5.320833156127022e-05,0.005320833156127022,0.01249627303713076,0.0007041732935037946
0.0037137137137137136,5.3458701923661246e-05,0.005345870192366125,0.012515947149555132,0.0007095245149175746
0.0037237237237237237,5.3709465304757734e-05,0.005370946530475773,0.012535556860172352,0.0007149008377709037
0.003733733733733734,5.396062041573114e-05,0.005396062041573114,0.012555102258598926,0.0007203023012759818
0.0037437437437437436,5.4212165970711365e-05,0.005421216597071137,0.012574583434379354,0.0007257289445162932
0.0037537537537537537,5.446410068678677e-05,0.005446410068678677,0.012594000476986143,0.0007311808064469025
0.003763763763763764,5.471642328400412e-05,0.005471642328400412,0.012613353475819798,0.0007366579258947507
0.0037737737737737736,5.4969132485368645e-05,0.005496913248536865,0.012632642520208823,0.0007421603415589518
0.0037837837837837837,5.522222701684402e-05,0.005522222701684402,0.012651867699409725,0.0007476880920110884
0.003793793793793794,5.547570560735232e-05,0.005547570560735232,0.01267102910260701,0.000753241215695508
0.0038038038038038036,5.5729566988774095e-05,0.0055729566988774095,0.012690126818913183,0.0007588197509296195
0.0038138138138138137,5.598380989594833e-05,0.005598380989594833,0.012709160937368758,0.0007644237359041889
0.003823823823823824,5.6238433066672434e-05,0.005623843306667244,0.012728131546942238,0.0007700532086836355
0.0038338338338338336,5.649343524170226e-05,0.005649343524170226,0.012747038736530132,0.0007757082072063284
0.0038438438438438438,5.674881516475211e-05,0.005674881516475211,0.012765882594956954,0.0007813887692848824
0.003853853853853854,5.700457158249473e-05,0.005700457158249473,0.012784663210975211,0.0007870949326064533
0.0038638638638638636,5.726070324456127e-05,0.005726070324456127,0.012803380673265415,0.000792826734733036
0.0038738738738738738,5.751720890354136e-05,0.005751720890354136,0.012822035070436078,0.000798584213101759
0.003883883883883884,5.777408731498305e-05,0.005777408731498305,0.01284062649102371,0.0008043674050251806
0.0038938938938938936,5.803133723739282e-05,0.005803133723739281,0.012859155023492828,0.0008101763476915863
0.003903903903903904,5.8288957432235613e-05,0.005828895743223561,0.012877620756235941,0.0008160110781652835
0.003913913913913914,5.8546946663934795e-05,0.005854694666393479,0.012896023777573568,0.0008218716333868987
0.003923923923923924,5.880530369987216e-05,0.005880530369987216,0.012914364175754218,0.0008277580501736728
0.003933933933933934,5.906402731038799e-05,0.005906402731038799,0.01293264203895441,0.0008336703652197578
0.003943943943943944,5.9323116268780934e-05,0.005932311626878094,0.01295085745527866,0.0008396086150965124
0.003953953953953954,5.9582569351308124e-05,0.0059582569351308125,0.012969010512759482,0.0008455728362527996
0.003963963963963964,5.984238533718516e-05,0.005984238533718516,0.012987101299357397,0.0008515630650152807
0.003973973973973974,6.0102563008585995e-05,0.0060102563008586,0.013005129902960922,0.0008575793375887125
0.003983983983983984,6.03631011506431e-05,0.00603631011506431,0.013023096411386572,0.0008636216900562444
0.003993993993993994,6.062399855144738e-05,0.006062399855144738,0.013041000912378871,0.0008696901583797127
0.004004004004004004,6.08852540020481e-05,0.006088525400204809,0.013058843493610335,0.0008757847783999376
0.004014014014014014,6.114686629645304e-05,0.006114686629645304,0.013076624242681485,0.0008819055858370201
0.004024024024024024,6.140883423162846e-05,0.006140883423162846,0.013094343247120844,0.0008880526162906365
0.004034034034034034,6.16711566074989e-05,0.00616711566074989,0.013112000594384932,0.0008942259052403359
0.004044044044044044,6.193383222694749e-05,0.006193383222694749,0.013129596371858272,0.0009004254880458363
0.004054054054054054,6.219685989581577e-05,0.006219685989581576,0.013147130666853387,0.0009066513999473195
0.004064064064064064,6.246023842290365e-05,0.006246023842290365,0.013164603566610799,0.000912903676065728
0.004074074074074074,6.272396661996952e-05,0.0062723966619969524,0.013182015158299032,0.0009191823514030623
0.004084084084084084,6.298804330173028e-05,0.0062988043301730285,0.013199365529014614,0.000925487460842675
0.004094094094094094,6.325246728586113e-05,0.006325246728586113,0.013216654765782068,0.0009318190391495678
0.004104104104104104,6.351723738312694e-05,0.006351723738312694,0.013233882955706204,0.0009381771209697007
0.004114114114114114,6.378235188317878e-05,0.006378235188317878,0.013251050193906643,0.0009445617407778268
0.004124124124124124,6.404780927471803e-05,0.006404780927471803,0.013268156572405163,0.000950972932897418
0.004134134134134134,6.43136083404425e-05,0.006431360834044251,0.013285202178660627,0.0009574107315300951
0.004144144144144144,6.457974786517785e-05,0.006457974786517785,0.01330218710007271,0.0009638751707558386
0.004154154154154154,6.48462266358776e-05,0.006484622663587759,0.013319111423981905,0.0009703662845332035
0.004164164164164164,6.511304344162317e-05,0.006511304344162317,0.013335975237669518,0.0009768841066995324
0.004174174174174174,6.538019707362395e-05,0.006538019707362395,0.01335277862835768,0.0009834286709711664
0.004184184184184184,6.564768632521713e-05,0.006564768632521713,0.013369521683209326,0.0009900000109436605
0.004194194194194194,6.591550999186782e-05,0.006591550999186783,0.013386204489328219,0.0009965981600919957
0.004204204204204204,6.618366687116908e-05,0.006618366687116908,0.013402827133758934,0.0010032231517707916
0.004214214214214214,6.645215576284177e-05,0.006645215576284177,0.013419389703486861,0.0010098750192145192
0.004224224224224224,6.67209754687347e-05,0.00667209754687347,0.013435892285438207,0.001016553795537716
0.004234234234234234,6.69901247928246e-05,0.00669901247928246,0.013452334966480002,0.001023259513735196
0.004244244244244244,6.725960254121599e-05,0.006725960254121599,0.013468717833420081,0.0010299922066822644
0.004254254254254254,6.75294075221414e-05,0.00675294075221414,0.013485040973007106,0.0010367519071349312
0.004264264264264264,6.779953854596121e-05,0.006779953854596121,0.01350130447193055,0.0010435386477301227
0.004274274274274274,6.806999442516363e-05,0.006806999442516363,0.013517508416820704,0.0010503524609858945
0.004284284284284284,6.834077397436488e-05,0.006834077397436487,0.013533652894248674,0.0010571933793016468
0.004294294294294294,6.8611876010309e-05,0.0068611876010309,0.013549737990726386,0.0010640614349583346
0.004304304304304304,6.888329935186792e-05,0.006888329935186792,0.013565763792706577,0.0010709566601186814
0.004314314314314314,6.915504282004147e-05,0.006915504282004147,0.01358173038658281,0.0010778790868273944
0.004324324324324324,6.942710523795744e-05,0.006942710523795744,0.013597637858689454,0.0010848287470113741
0.004334334334334334,6.969948543087139e-05,0.006969948543087139,0.013613486295301699,0.0010918056724799298
0.004344344344344344,6.997218222616688e-05,0.0069972182226166885,0.013629275782635552,0.0010988098949249916
0.004354354354354354,7.024519445335533e-05,0.007024519445335533,0.01364500640684784,0.0011058414459213235
0.004364364364364364,7.051852094407602e-05,0.007051852094407602,0.013660678254036197,0.0011129003569267366
0.004374374374374375,7.079216053209618e-05,0.007079216053209618,0.013676291410239084,0.0011199866592823018
0.004384384384384384,7.106611205331087e-05,0.007106611205331087,0.01369184596143577,0.001127100384212563
0.004394394394394394,7.13403743457431e-05,0.00713403743457431,0.013707341993546346,0.0011342415628257507
0.004404404404404405,7.161494624954378e-05,0.007161494624954377,0.01372277959243172,0.0011414102261139935
0.004414414414414414,7.188982660699161e-05,0.007188982660699161,0.01373815884389361,0.0011486064049535318
0.004424424424424424,7.216501426249332e-05,0.007216501426249333,0.013753479833674557,0.0011558301301049327
0.004434434434434435,7.244050806258346e-05,0.007244050806258347,0.01376874264745792,0.0011630814322132995
0.0044444444444444444,7.271630685592447e-05,0.007271630685592447,0.013783947370867865,0.0011703603418084867
0.004454454454454454,7.29924094933067e-05,0.007299240949330671,0.013799094089469385,0.0011776668893053145
0.004464464464464465,7.326881482764843e-05,0.007326881482764843,0.013814182888768282,0.0011850011050037778
0.0044744744744744745,7.354552171399574e-05,0.007354552171399574,0.01382921385421118,0.0011923630190892628
0.004484484484484484,7.382252900952267e-05,0.0073822529009522665,0.013844187071185515,0.0011997526616327587
0.004494494494494495,7.409983557353118e-05,0.007409983557353118,0.013859102625019546,0.0012071700625910702
0.0045045045045045045,7.437744026745103e-05,0.007437744026745103,0.013873960600982338,0.001214615251807031
0.004514514514514514,7.465534195483998e-05,0.007465534195483998,0.013888761084283784,0.0012220882590097176
0.004524524524524525,7.493353950138361e-05,0.0074933539501383616,0.013903504160074588,0.001229589113814661
0.0045345345345345345,7.521203177489542e-05,0.007521203177489542,0.013918189913446266,0.0012371178457240598
0.004544544544544544,7.549081764531678e-05,0.007549081764531678,0.01393281842943116,0.0012446744841269947
0.004554554554554555,7.5769895984717e-05,0.0075769895984717,0.013947389793002425,0.0012522590582996391
0.0045645645645645645,7.604926566729323e-05,0.007604926566729324,0.013961904089074027,0.001259871597405474
0.004574574574574574,7.632892556937057e-05,0.007632892556937057,0.013976361402500755,0.0012675121304955013
0.004584584584584585,7.660887456940196e-05,0.007660887456940196,0.013990761818078215,0.0012751806865084544
0.0045945945945945945,7.688911154796827e-05,0.007688911154796827,0.014005105420542823,0.0012828772942710136
0.004604604604604604,7.716963538777822e-05,0.007716963538777822,0.014019392294571819,0.0012906019824980187
0.004614614614614615,7.745044497366849e-05,0.0077450444973668495,0.014033622524783256,0.0012983547797926803
0.0046246246246246245,7.773153919260359e-05,0.0077731539192603585,0.014047796195736002,0.0013061357146467946
0.004634634634634634,7.801291693367596e-05,0.007801291693367596,0.014061913391929743,0.0013139448154409566
0.004644644644644645,7.829457708810595e-05,0.007829457708810595,0.014075974197804984,0.0013217821104447708
0.0046546546546546545,7.857651850890469e-05,0.00785765185089047,0.014089978698143024,0.0013296476278130292
0.004664664664664664,7.88587397810411e-05,0.00788587397810411,0.014103926980345008,0.0013375413955588793
0.004674674674674675,7.914123971867496e-05,0.007914123971867497,0.01411781912950132,0.001345463441576765
0.0046846846846846845,7.942401719871204e-05,0.007942401719871204,0.014131655230042076,0.0013534137936487079
0.004694694694694694,7.970707109978314e-05,0.007970707109978313,0.0141454353663422,0.001361392479444482
0.004704704704704705,7.99904003022441e-05,0.007999040030224409,0.014159159622721428,0.001369399526521784
0.0047147147147147146,8.027400368817563e-05,0.008027400368817564,0.01417282808344431,0.001377434962326406
0.004724724724724724,8.055788014138354e-05,0.008055788014138355,0.014186440832720207,0.0013854988141924103
0.004734734734734735,8.08420285473986e-05,0.00808420285473986,0.014199997954703291,0.0013935911093423004
0.0047447447447447446,8.112644779347652e-05,0.008112644779347651,0.014213499533492543,0.0014017118748871928
0.004754754754754754,8.141113676859806e-05,0.008141113676859806,0.014226945653131762,0.0014098611378269925
0.004764764764764765,8.169609436346898e-05,0.008169609436346897,0.014240336397609556,0.001418038925050563
0.004774774774774775,8.198131947051996e-05,0.008198131947051995,0.01425367185085934,0.0014262452633359002
0.004784784784784784,8.226681098390673e-05,0.008226681098390672,0.014266952096759348,0.0014344801793503054
0.004794794794794795,8.255256779951002e-05,0.008255256779951002,0.014280177219132623,0.0014427436996505567
0.004804804804804805,8.283858881493548e-05,0.008283858881493548,0.014293347301747018,0.0014510358506830826
0.004814814814814814,8.312487292951384e-05,0.008312487292951384,0.014306462428315198,0.0014593566587841353
0.004824824824824825,8.341141904430077e-05,0.008341141904430078,0.014319522682494644,0.0014677061501799612
0.004834834834834835,8.36982260620769e-05,0.00836982260620769,0.01433252814788764,0.0014760843509869757
0.004844844844844844,8.398529288734794e-05,0.008398529288734793,0.014345478908041293,0.0014844912872119356
0.004854854854854855,8.427261842634454e-05,0.008427261842634454,0.014358375046447516,0.0014929269847521105
0.004864864864864865,8.456020158702229e-05,0.00845602015870223,0.01437121664654303,0.001501391469395456
0.004874874874874875,8.484804127906187e-05,0.008484804127906188,0.014384003791709373,0.0015098847668207876
0.004884884884884885,8.513613641386887e-05,0.008513613641386886,0.014396736565272893,0.0015184069025979514
0.004894894894894895,8.542448590457393e-05,0.008542448590457392,0.014409415050504751,0.001526957902187999
0.004904904904904905,8.571308866603266e-05,0.008571308866603266,0.014422039330620919,0.0015355377909433577
0.004914914914914915,8.60019436148256e-05,0.008600194361482561,0.014434609488782179,0.0015441465941080047
0.004924924924924925,8.62910496692584e-05,0.00862910496692584,0.014447125608094125,0.0015527843368176404
0.004934934934934935,8.658040574936163e-05,0.008658040574936163,0.014459587771607168,0.001561451044099859
0.004944944944944945,8.687001077689081e-05,0.00868700107768908,0.014471996062316524,0.001570146740874322
0.004954954954954955,8.715986367532655e-05,0.008715986367532656,0.014484350563162223,0.0015788714519529335
0.004964964964964965,8.744996336987439e-05,0.00874499633698744,0.014496651357029109,0.0015876252020400083
0.004974974974974975,8.774030878746485e-05,0.008774030878746484,0.014508898526746835,0.001596408015732447
0.004984984984984985,8.803089885675346e-05,0.008803089885675346,0.014521092155089866,0.0016052199175199098
0.004994994994994995,8.832173250812078e-05,0.008832173250812078,0.01453323232477748,0.0016140609317849871
0.005005005005005005,8.861280867367228e-05,0.008861280867367228,0.014545319118473765,0.0016229310828033724
0.005015015015015015,8.890412628723848e-05,0.008890412628723848,0.014557352618787623,0.001631830394744037
0.005025025025025025,8.91956842843749e-05,0.008919568428437491,0.014569332908272767,0.0016407588916694002
0.005035035035035035,8.948748160236199e-05,0.008948748160236199,0.014581260069427721,0.001649716597535502
0.005045045045045045,8.977951718020522e-05,0.008977951718020521,0.01459313418469582,0.0016587035361921795
0.005055055055055055,9.007178995863513e-05,0.009007178995863513,0.014604955336465214,0.0016677197313832342
0.005065065065065065,9.036429888010707e-05,0.009036429888010707,0.01461672360706886,0.001676765206746608
0.005075075075075075,9.065704288880157e-05,0.009065704288880157,0.01462843907878453,0.0016858399858145565
0.005085085085085085,9.095002093062406e-05,0.009095002093062406,0.01464010183383481,0.0016949440920138183
0.005095095095095095,9.124323195320493e-05,0.009124323195320493,0.014651711954387088,0.0017040775486657906
0.005105105105105105,9.153667490589963e-05,0.009153667490589962,0.014663269522553576,0.0017132403789867014
0.005115115115115115,9.183034873978859e-05,0.00918303487397886,0.014674774620391294,0.0017224326060877814
0.005125125125125125,9.212425240767717e-05,0.009212425240767716,0.014686227329902065,0.0017316542529754364
0.005135135135135135,9.241838486409579e-05,0.009241838486409578,0.014697627733032537,0.0017409053425514222
0.005145145145145145,9.271274506529985e-05,0.009271274506529986,0.01470897591167416,0.001750185897613014
0.005155155155155155,9.30073319692697e-05,0.00930073319692697,0.014720271947663201,0.001759495940853181
0.005165165165165165,9.33021445357107e-05,0.009330214453571071,0.014731515922780734,0.0017688354948607599
0.005175175175175175,9.359718172605325e-05,0.009359718172605325,0.014742707918752653,0.001778204582120625
0.005185185185185185,9.389244250345266e-05,0.009389244250345267,0.014753848017249653,0.0017876032250138632
0.005195195195195195,9.418792583278927e-05,0.009418792583278927,0.01476493629988725,0.0017970314458179463
0.005205205205205205,9.44836306627981e-05,0.009448363066279811,0.014775972847530482,0.0018064892667051134
0.005215215215215215,9.47795559145395e-05,0.00947795559145395,0.014786957739845348,0.0018159767097396017
0.005225225225225225,9.507570055223416e-05,0.009507570055223416,0.014797891058054787,0.0018254937968819676
0.005235235235235235,9.537206354396913e-05,0.009537206354396912,0.014808772883409867,0.0018350405499894722
0.005245245245245245,9.566864385949147e-05,0.009566864385949147,0.014819603297103934,0.001844616990816248
0.005255255255255255,9.596544047020848e-05,0.009596544047020848,0.014830382380272629,0.0018542231410134662
0.005265265265265265,9.626245234918756e-05,0.009626245234918757,0.014841110213993881,0.0018638590221295012
0.005275275275275275,9.65596784711562e-05,0.00965596784711562,0.014851786879287907,0.001873524655610097
0.005285285285285285,9.68571178125021e-05,0.00968571178125021,0.014862412457117209,0.0018832200627985356
0.005295295295295295,9.715476935127306e-05,0.009715476935127306,0.014872987028386584,0.0018929452649358003
0.005305305305305305,9.745263206717697e-05,0.009745263206717697,0.01488351067394311,0.0019027002831607427
0.005315315315315315,9.775070494158193e-05,0.009775070494158194,0.014893983474576161,0.0019124851385102506
0.005325325325325325,9.804898695751617e-05,0.009804898695751617,0.014904405511017392,0.0019222998519194115
0.005335335335335335,9.834747709966794e-05,0.009834747709966795,0.01491477686394075,0.00193214444422168
0.005345345345345345,9.864617435438579e-05,0.009864617435438578,0.014925097613962471,0.001942018936149046
0.005355355355355355,9.894507770967831e-05,0.009894507770967832,0.01493536784164108,0.0019519233483321972
0.005365365365365365,9.924418615521422e-05,0.009924418615521423,0.014945587627477384,0.001961857701300687
0.005375375375375375,9.954349868232241e-05,0.00995434986823224,0.014955757051914487,0.001971822015483102
0.005385385385385385,9.98430142839919e-05,0.00998430142839919,0.014965876195337778,0.0019818163112072253
0.005395395395395395,0.0001001427319548718,0.01001427319548718,0.014975945138074933,0.001991840608700205
0.005405405405405406,0.00010044265069127144,0.010044265069127143,0.014985963960395915,0.002001894928088721
0.005415415415415415,0.00010074276949116018,0.010074276949116018,0.014995932742512982,0.0020119792893991476
0.005425425425425425,0.00010104308735416759,0.010104308735416758,0.015005851564580671,0.002022093712557723
0.005435435435435436,0.00010134360328158338,0.010134360328158338,0.015015720506695817,0.0020322382173907144
0.005445445445445445,0.00010164431627635732,0.010164431627635731,0.015025539648897536,0.0020424128236245834
0.005455455455455455,0.00010194522534309939,0.01019452253430994,0.015035309071167235,0.0020526175508861553
0.005465465465465466,0.00010224632948807969,0.010224632948807969,0.015045028853428613,0.00206285241870278
0.0054754754754754754,0.00010254762771922841,0.01025476277192284,0.01505469907554765,0.0020731174465025023
0.005485485485485485,0.00010284911904613592,0.010284911904613593,0.01506431981733262,0.002083412653614228
0.005495495495495496,0.00010315080248005273,0.010315080248005273,0.015073891158534082,0.002093738059267887
0.0055055055055055055,0.00010345267703388944,0.010345267703388944,0.015083413178844887,0.0021040936825946024
0.005515515515515515,0.0001037547417222168,0.01037547417222168,0.015092885957900173,0.0021144795426268565
0.005525525525525526,0.00010405699556126577,0.010405699556126578,0.015102309575277363,0.002124895658298655
0.0055355355355355355,0.00010435943756892731,0.01043594375689273,0.015111684110496175,0.0021353420484456946
